Entity,Code,Year,"Hospital beds (per 100,000)"
Poland,POL,1970,5.2
Poland,POL,1980,5.6
Poland,POL,1985,5.7
Poland,POL,1990,5.7
Poland,POL,1991,5.7
Poland,POL,1992,5.6
Poland,POL,1993,5.6
Poland,POL,1994,5.6
Poland,POL,1995,5.5
Poland,POL,1996,5.5
Poland,POL,1997,5.4
Poland,POL,1998,5.3
Poland,POL,1999,5.1
Poland,POL,2000,4.9
Poland,POL,2002,5.6
Poland,POL,2003,6.7
Poland,POL,2004,6.7
Poland,POL,2005,6.52
Poland,POL,2006,6.47
Poland,POL,2007,6.42
Poland,POL,2008,6.62
Poland,POL,2009,6.65
Poland,POL,2010,6.61
Poland,POL,2011,6.63
Poland,POL,2012,6.63
Poland,POL,2013,6.61
Poland,POL,2014,6.63
Poland,POL,2015,6.63
Poland,POL,2016,6.64
Poland,POL,2017,6.62
Portugal,PRT,1985,4
Portugal,PRT,1986,4
Portugal,PRT,1987,4
Portugal,PRT,1988,4
Portugal,PRT,1989,4.1
Portugal,PRT,1990,4.1
Portugal,PRT,1991,4.1
Portugal,PRT,1992,4
Portugal,PRT,1993,3.9
Portugal,PRT,1994,3.9
Portugal,PRT,1995,3.9
Portugal,PRT,1996,4
Portugal,PRT,1997,3.9
Portugal,PRT,1998,3.9
Portugal,PRT,1999,3.8
Portugal,PRT,2000,3.7
Portugal,PRT,2001,3.6
Portugal,PRT,2002,3.6
Portugal,PRT,2003,3.6
Portugal,PRT,2004,3.6
Portugal,PRT,2005,3.56
Portugal,PRT,2006,3.48
Portugal,PRT,2007,3.44
Portugal,PRT,2008,3.39
Portugal,PRT,2009,3.37
Portugal,PRT,2010,3.37
Portugal,PRT,2011,3.37
Portugal,PRT,2012,3.41
Portugal,PRT,2013,3.39
Portugal,PRT,2014,3.32
Portugal,PRT,2015,3.37
Portugal,PRT,2016,3.39
Portugal,PRT,2017,3.39
Puerto Rico,PRI,1996,3.32
Qatar,QAT,1970,5.5315
Qatar,QAT,1981,2.9396
Qatar,QAT,1989,2.3003
Qatar,QAT,1997,1.65
Qatar,QAT,2000,2.4
Qatar,QAT,2001,2.4
Qatar,QAT,2002,2.4
Qatar,QAT,2003,2.4
Qatar,QAT,2004,2.4
Qatar,QAT,2005,2.4
Qatar,QAT,2006,2.5
Qatar,QAT,2007,2.5
Qatar,QAT,2008,1.4
Qatar,QAT,2009,1.4
Qatar,QAT,2010,1.2
Qatar,QAT,2011,1.2
Qatar,QAT,2012,1.2
Qatar,QAT,2013,1.4
Qatar,QAT,2014,1.2
Romania,ROU,1960,7.27327
Romania,ROU,1980,8.7762
Romania,ROU,1981,8.7751
Romania,ROU,1982,8.8107
Romania,ROU,1984,8.8958
Romania,ROU,1985,8.9404
Romania,ROU,1986,8.9466
Romania,ROU,1987,8.9502
Romania,ROU,1988,8.9422
Romania,ROU,1989,8.9371
Romania,ROU,1990,8.9199
Romania,ROU,1991,8.9221
Romania,ROU,1992,7.8621
Romania,ROU,1993,7.8699
Romania,ROU,1994,7.6945
Romania,ROU,1995,7.64
Romania,ROU,1996,7.56
Romania,ROU,1997,7.38
Romania,ROU,1998,7.31
Romania,ROU,1999,7.31
Romania,ROU,2000,7.7
Romania,ROU,2001,7.7
Romania,ROU,2002,7.7
Romania,ROU,2003,6.7
Romania,ROU,2004,6.7
Romania,ROU,2005,6.8
Romania,ROU,2006,6.7
Romania,ROU,2007,6.5
Romania,ROU,2008,6.6
Romania,ROU,2009,6.6201
Romania,ROU,2010,6.2849
Romania,ROU,2011,6.3103
Romania,ROU,2012,6.596
Romania,ROU,2013,6.6731
Romania,ROU,2014,6.7115
Romania,ROU,2015,6.7912
Romania,ROU,2016,6.8399
Romania,ROU,2017,6.8921
Russia,RUS,1985,12.9816
Russia,RUS,1986,13.0463
Russia,RUS,1987,13.1176
Russia,RUS,1988,13.1752
Russia,RUS,1989,13.1862
Russia,RUS,1990,13.0553
Russia,RUS,1991,12.702
Russia,RUS,1992,12.2343
Russia,RUS,1993,12.1959
Russia,RUS,1994,11.9612
Russia,RUS,1995,11.87
Russia,RUS,1996,11.63
Russia,RUS,1997,11.34
Russia,RUS,1998,11.11
Russia,RUS,1999,10.85
Russia,RUS,2000,10.9
Russia,RUS,2001,10.8
Russia,RUS,2002,10.7
Russia,RUS,2003,10.5
Russia,RUS,2004,9.9
Russia,RUS,2005,11.01
Russia,RUS,2006,10.9
Russia,RUS,2007,10.71
Russia,RUS,2008,9.85
Russia,RUS,2009,9.68
Russia,RUS,2010,9.41
Russia,RUS,2011,9.42
Russia,RUS,2012,9.3
Russia,RUS,2013,9.07
Russia,RUS,2014,8.81
Russia,RUS,2015,8.35
Russia,RUS,2016,8.16
Russia,RUS,2017,8.05
Rwanda,RWA,1970,1.254
Rwanda,RWA,1975,1.2426
Rwanda,RWA,1980,1.528
Rwanda,RWA,1981,1.4781
Rwanda,RWA,1989,0.8679
Rwanda,RWA,1990,1.652
Rwanda,RWA,2004,1.7
Rwanda,RWA,2006,1.6
Rwanda,RWA,2007,1.6
Saint_Kitts_and_Nevis,KNA,1960,3.86275
Saint_Kitts_and_Nevis,KNA,1970,5.9465
Saint_Kitts_and_Nevis,KNA,1980,8.536
Saint_Kitts_and_Nevis,KNA,1990,9.2
Saint_Kitts_and_Nevis,KNA,1995,6.4
Saint_Kitts_and_Nevis,KNA,1996,6.36
Saint_Kitts_and_Nevis,KNA,2001,4.3
Saint_Kitts_and_Nevis,KNA,2002,5.5
Saint_Kitts_and_Nevis,KNA,2003,5.5
Saint_Kitts_and_Nevis,KNA,2004,6
Saint_Kitts_and_Nevis,KNA,2005,5.7
Saint_Kitts_and_Nevis,KNA,2008,5.5
Saint_Kitts_and_Nevis,KNA,2009,6
Saint_Kitts_and_Nevis,KNA,2010,4.8
Saint_Kitts_and_Nevis,KNA,2011,4.8
Saint_Kitts_and_Nevis,KNA,2012,2.3
Saint Lucia,LCA,1960,4.28043
Saint Lucia,LCA,1970,5.0493
Saint Lucia,LCA,1990,4
Saint Lucia,LCA,1993,4.3518
Saint Lucia,LCA,1995,3.3
Saint Lucia,LCA,1996,3.38
Saint Lucia,LCA,2000,2.3
Saint Lucia,LCA,2002,3.2
Saint Lucia,LCA,2003,2.9
Saint Lucia,LCA,2005,3
Saint Lucia,LCA,2006,2.9
Saint Lucia,LCA,2007,2.8
Saint Lucia,LCA,2009,1.5
Saint Lucia,LCA,2011,1.6
Saint Lucia,LCA,2013,1.3
Saint_Vincent_and_the_Grenadines,VCT,1960,4.825
Saint_Vincent_and_the_Grenadines,VCT,1970,4.9886
Saint_Vincent_and_the_Grenadines,VCT,1990,4.7
Saint_Vincent_and_the_Grenadines,VCT,1993,5.0153
Saint_Vincent_and_the_Grenadines,VCT,1996,1.85
Saint_Vincent_and_the_Grenadines,VCT,2001,4.7
Saint_Vincent_and_the_Grenadines,VCT,2002,4.5
Saint_Vincent_and_the_Grenadines,VCT,2003,4.5
Saint_Vincent_and_the_Grenadines,VCT,2004,4.5
Saint_Vincent_and_the_Grenadines,VCT,2005,4.5
Saint_Vincent_and_the_Grenadines,VCT,2007,3
Saint_Vincent_and_the_Grenadines,VCT,2010,2.6
Saint_Vincent_and_the_Grenadines,VCT,2011,2.7
Saint_Vincent_and_the_Grenadines,VCT,2012,5.2
Saint_Vincent_and_the_Grenadines,VCT,2013,2.5
Saint_Vincent_and_the_Grenadines,VCT,2014,2.6
Samoa,WSM,1960,5
Samoa,WSM,1970,4.5582
Samoa,WSM,1980,4.4968
Samoa,WSM,1981,4.364
Samoa,WSM,2000,3.3
Samoa,WSM,2002,1.5
Samoa,WSM,2003,2.04
Samoa,WSM,2005,1
San Marino,SMR,1980,6.672
San Marino,SMR,1984,6.82
San Marino,SMR,1985,6.768
San Marino,SMR,1986,6.7
San Marino,SMR,1987,6.659
San Marino,SMR,1988,7.657
San Marino,SMR,1989,7.445
San Marino,SMR,1990,7.16
San Marino,SMR,2011,3.85
San Marino,SMR,2012,3.8
Sao_Tome_and_Principe,STP,1960,40.31546
Sao_Tome_and_Principe,STP,1970,26.7123
Sao_Tome_and_Principe,STP,1991,4.7373
Sao_Tome_and_Principe,STP,2003,3.2
Sao_Tome_and_Principe,STP,2006,3.2
Sao_Tome_and_Principe,STP,2011,2.9
Saudi_Arabia,SAU,1960,0.77472
Saudi_Arabia,SAU,1970,1.1814
Saudi_Arabia,SAU,1981,1.4582
Saudi_Arabia,SAU,1990,2.4964
Saudi_Arabia,SAU,1997,2.3
Saudi_Arabia,SAU,2000,2.3
Saudi_Arabia,SAU,2001,3.2
Saudi_Arabia,SAU,2002,2.2
Saudi_Arabia,SAU,2003,2.2
Saudi_Arabia,SAU,2004,2.2
Saudi_Arabia,SAU,2005,2.3
Saudi_Arabia,SAU,2006,2.3
Saudi_Arabia,SAU,2007,2.2
Saudi_Arabia,SAU,2008,2.2
Saudi_Arabia,SAU,2009,2.2
Saudi_Arabia,SAU,2010,2.2
Saudi_Arabia,SAU,2011,2.1
Saudi_Arabia,SAU,2012,2.1
Saudi_Arabia,SAU,2013,2.2
Saudi_Arabia,SAU,2014,2.7
Senegal,SEN,1960,1.31315
Senegal,SEN,1970,1.2985
Senegal,SEN,1975,1.2901
Senegal,SEN,1989,0.524
Senegal,SEN,1990,0.7296
Senegal,SEN,1994,0.2475
Senegal,SEN,1996,0.45
Senegal,SEN,1998,0.4
Senegal,SEN,2007,0.1
Senegal,SEN,2008,0.3
Serbia,SRB,2005,5.9
Serbia,SRB,2006,5.7
Serbia,SRB,2007,5.5
Serbia,SRB,2008,5.5
Serbia,SRB,2009,5.3547
Serbia,SRB,2010,5.3989
Serbia,SRB,2011,5.4293
Serbia,SRB,2012,5.4411
Serbia,SRB,2013,5.4991
Serbia,SRB,2014,5.5248
Serbia,SRB,2015,5.5802
Serbia,SRB,2016,5.5903
Serbia,SRB,2017,5.6086
Seychelles,SYC,1960,7.09832
Seychelles,SYC,1970,6.4925
Seychelles,SYC,1975,4.9497
Seychelles,SYC,1985,4.822
Seychelles,SYC,1989,6.2833
Seychelles,SYC,2006,5.7
Seychelles,SYC,2009,3.9
Seychelles,SYC,2011,3.6
Sierra_Leone,SLE,1960,0.77287
Sierra_Leone,SLE,1970,0.9255
Sierra_Leone,SLE,1975,0.9069
Sierra_Leone,SLE,1980,1.2145
Sierra_Leone,SLE,2006,0.4
Singapore,SGP,1960,4.39247
Singapore,SGP,1970,3.6983
Singapore,SGP,1975,3.3333
Singapore,SGP,1980,3.9565
Singapore,SGP,1981,3.908
Singapore,SGP,1990,3.6078
Singapore,SGP,1991,3.5472
Singapore,SGP,1992,3.4514
Singapore,SGP,1993,3.6427
Singapore,SGP,1994,3.5652
Singapore,SGP,2001,2.9
Singapore,SGP,2003,2.8
Singapore,SGP,2005,3.2
Singapore,SGP,2006,3.2
Singapore,SGP,2007,3.22
Singapore,SGP,2008,3.1
Singapore,SGP,2011,2
Singapore,SGP,2013,2.1
Singapore,SGP,2015,2.4
Slovakia,SVK,1985,8.95471
Slovakia,SVK,1986,8.94222
Slovakia,SVK,1987,8.95051
Slovakia,SVK,1988,8.81316
Slovakia,SVK,1989,8.81631
Slovakia,SVK,1990,7.4482
Slovakia,SVK,1991,7.5779
Slovakia,SVK,1992,7.5609
Slovakia,SVK,1993,7.874
Slovakia,SVK,1994,7.0993
Slovakia,SVK,1996,8.3
Slovakia,SVK,1997,8.1
Slovakia,SVK,1998,8
Slovakia,SVK,1999,8
Slovakia,SVK,2000,7.8
Slovakia,SVK,2001,7.7
Slovakia,SVK,2002,7.6
Slovakia,SVK,2003,7.2
Slovakia,SVK,2004,6.9
Slovakia,SVK,2005,6.79
Slovakia,SVK,2006,6.73
Slovakia,SVK,2007,6.78
Slovakia,SVK,2008,6.59
Slovakia,SVK,2009,6.54
Slovakia,SVK,2010,6.46
Slovakia,SVK,2011,6.05
Slovakia,SVK,2012,5.91
Slovakia,SVK,2013,5.8
Slovakia,SVK,2014,5.79
Slovakia,SVK,2015,5.75
Slovakia,SVK,2016,5.78
Slovakia,SVK,2017,5.82
Slovenia,SVN,1980,6.9526
Slovenia,SVN,1982,6.6795
Slovenia,SVN,1984,6.501
Slovenia,SVN,1985,6.3261
Slovenia,SVN,1986,6.2679
Slovenia,SVN,1987,6.2153
Slovenia,SVN,1988,6.138
Slovenia,SVN,1989,6.0634
Slovenia,SVN,1990,6.0408
Slovenia,SVN,1991,6.0113
Slovenia,SVN,1992,5.937
Slovenia,SVN,1993,5.8007
Slovenia,SVN,1994,5.7769
Slovenia,SVN,1995,5.75
Slovenia,SVN,1996,5.66
Slovenia,SVN,1997,5.67
Slovenia,SVN,1998,5.62
Slovenia,SVN,1999,5.55
Slovenia,SVN,2000,5.4
Slovenia,SVN,2001,5.2
Slovenia,SVN,2002,5.1
Slovenia,SVN,2003,5
Slovenia,SVN,2004,4.8
Slovenia,SVN,2005,4.83
Slovenia,SVN,2006,4.77
Slovenia,SVN,2007,4.66
Slovenia,SVN,2008,4.74
Slovenia,SVN,2009,4.6
Slovenia,SVN,2010,4.57
Slovenia,SVN,2011,4.62
Slovenia,SVN,2012,4.54
Slovenia,SVN,2013,4.55
Slovenia,SVN,2014,4.54
Slovenia,SVN,2015,4.51
Slovenia,SVN,2016,4.49
Slovenia,SVN,2017,4.5
Small states,,1960,4.57515
Solomon_Islands,SLB,1960,7.33051
Solomon_Islands,SLB,1970,7.3416
Solomon_Islands,SLB,1981,5.6829
Solomon_Islands,SLB,1990,0.8281
Solomon_Islands,SLB,1992,2.7481
Solomon_Islands,SLB,2003,2.2
Solomon_Islands,SLB,2005,1.4
Solomon_Islands,SLB,2012,1.4
Somalia,SOM,1960,1.35532
Somalia,SOM,1970,1.3557
Somalia,SOM,1975,1.422
Somalia,SOM,1988,0.9063
Somalia,SOM,1990,0.7535
Somalia,SOM,1997,0.4
Somalia,SOM,2000,0.4
Somalia,SOM,2001,0.4
Somalia,SOM,2002,0.4
Somalia,SOM,2003,0.4
Somalia,SOM,2004,0.4
Somalia,SOM,2013,0.9
Somalia,SOM,2014,0.9
South_Africa,ZAF,2005,2.8
South_Africa,ZAF,2007,2.42
South_Africa,ZAF,2008,2.4
South_Africa,ZAF,2010,2.32
South_Asia,,1960,0.50631
South_Asia,,1970,0.58514
South_Asia,,1975,0.62666
South_Asia,,1980,0.72945
South_Asia,,1981,0.73185
South_Asia,,1985,0.70908
South_Asia,,1987,0.70241
South_Asia,,1991,0.71941
South_Asia,,2002,0.67765
South_Asia,,2003,0.86738
South_Asia,,2005,0.81326
South_Asia,,2011,0.67426
South Asia (IDA & IBRD),,1960,0.50631
South Asia (IDA & IBRD),,1970,0.58514
South Asia (IDA & IBRD),,1975,0.62666
South Asia (IDA & IBRD),,1980,0.72945
South Asia (IDA & IBRD),,1981,0.73185
South Asia (IDA & IBRD),,1985,0.70908
South Asia (IDA & IBRD),,1987,0.70241
South Asia (IDA & IBRD),,1991,0.71941
South Asia (IDA & IBRD),,2002,0.67765
South Asia (IDA & IBRD),,2003,0.86738
South Asia (IDA & IBRD),,2005,0.81326
South Asia (IDA & IBRD),,2011,0.67426
South_Korea,KOR,1980,1.7
South_Korea,KOR,1985,2.4
South_Korea,KOR,1989,3
South_Korea,KOR,1990,3.1
South_Korea,KOR,1991,3.3
South_Korea,KOR,1992,3.5
South_Korea,KOR,1993,3.7
South_Korea,KOR,1994,4.1
South_Korea,KOR,1995,4.4
South_Korea,KOR,1996,4.6
South_Korea,KOR,1997,4.8
South_Korea,KOR,1998,5.1
South_Korea,KOR,1999,5.6
South_Korea,KOR,2000,6.1
South_Korea,KOR,2001,6.1
South_Korea,KOR,2002,6.6
South_Korea,KOR,2003,7.1
South_Korea,KOR,2004,8.6
South_Korea,KOR,2005,5.9
South_Korea,KOR,2006,6.48
South_Korea,KOR,2007,7.24
South_Korea,KOR,2008,7.73
South_Korea,KOR,2009,8.19
South_Korea,KOR,2010,8.74
South_Korea,KOR,2011,9.53
South_Korea,KOR,2012,10.25
South_Korea,KOR,2013,10.92
South_Korea,KOR,2014,11.59
South_Korea,KOR,2015,11.61
South_Korea,KOR,2016,11.98
South_Korea,KOR,2017,12.27
Spain,ESP,1970,4.7
Spain,ESP,1979,5.5
Spain,ESP,1980,5.4
Spain,ESP,1981,5.4
Spain,ESP,1982,5.4
Spain,ESP,1983,5.2
Spain,ESP,1984,5
Spain,ESP,1985,4.9
Spain,ESP,1986,4.8
Spain,ESP,1987,4.8
Spain,ESP,1988,4.7
Spain,ESP,1989,4.7
Spain,ESP,1990,4.6
Spain,ESP,1991,4.6
Spain,ESP,1992,4.5
Spain,ESP,1993,4.4
Spain,ESP,1994,4.4
Spain,ESP,1995,4.3
Spain,ESP,1996,4.3
Spain,ESP,1997,4.2
Spain,ESP,1998,4.2
Spain,ESP,1999,4.1
Spain,ESP,2000,3.7
Spain,ESP,2001,3.6
Spain,ESP,2002,3.5
Spain,ESP,2003,3.5
Spain,ESP,2004,3.4
Spain,ESP,2005,3.34
Spain,ESP,2006,3.29
Spain,ESP,2007,3.25
Spain,ESP,2008,3.2
Spain,ESP,2009,3.16
Spain,ESP,2010,3.12
Spain,ESP,2011,3.05
Spain,ESP,2012,2.99
Spain,ESP,2013,2.96
Spain,ESP,2014,2.97
Spain,ESP,2015,2.98
Spain,ESP,2016,2.97
Spain,ESP,2017,2.97
Sri_Lanka,LKA,1960,3.13884
Sri_Lanka,LKA,1970,3.0169
Sri_Lanka,LKA,1975,3.3333
Sri_Lanka,LKA,1980,2.944
Sri_Lanka,LKA,1981,2.9376
Sri_Lanka,LKA,1989,2.403
Sri_Lanka,LKA,1990,2.7435
Sri_Lanka,LKA,1999,2.2
Sri_Lanka,LKA,2000,2.9
Sri_Lanka,LKA,2001,3
Sri_Lanka,LKA,2002,3.1
Sri_Lanka,LKA,2004,3.1
Sri_Lanka,LKA,2010,3.5
Sri_Lanka,LKA,2012,3.6
Sub-Saharan Africa,,1960,1.39929
Sub-Saharan Africa,,1970,1.35861
Sub-Saharan Africa,,1975,1.27868
Sub-Saharan Africa,,1990,1.21258
Sub-Saharan Africa (IDA & IBRD countries),,1960,1.39929
Sub-Saharan Africa (IDA & IBRD countries),,1970,1.35861
Sub-Saharan Africa (IDA & IBRD countries),,1975,1.27868
Sub-Saharan Africa (IDA & IBRD countries),,1990,1.21258
Sub-Saharan Africa (excluding high income),,1960,1.39811
Sub-Saharan Africa (excluding high income),,1970,1.3575
Sub-Saharan Africa (excluding high income),,1975,1.27773
Sub-Saharan Africa (excluding high income),,1990,1.21258
South_Sudan,SDN,1960,1.0065
South_Sudan,SDN,1970,1.0426
South_Sudan,SDN,1975,0.9932
South_Sudan,SDN,1980,0.8907
South_Sudan,SDN,1981,0.8702
South_Sudan,SDN,1990,1.088
South_Sudan,SDN,2000,0.8
South_Sudan,SDN,2001,0.7
South_Sudan,SDN,2002,0.7
South_Sudan,SDN,2003,0.7
South_Sudan,SDN,2004,0.7
South_Sudan,SDN,2005,0.7
South_Sudan,SDN,2006,0.7
South_Sudan,SDN,2007,0.7
South_Sudan,SDN,2008,0.7
South_Sudan,SDN,2009,0.7
South_Sudan,SDN,2010,0.7
South_Sudan,SDN,2011,0.8
South_Sudan,SDN,2012,0.8
South_Sudan,SDN,2013,0.8
Suriname,SUR,1960,6.51034
Suriname,SUR,1970,5.6774
Suriname,SUR,1980,8.9268
Suriname,SUR,1990,5.7
Suriname,SUR,1995,3.1
Suriname,SUR,1996,3.74
Suriname,SUR,2000,3.9
Suriname,SUR,2001,3.6
Suriname,SUR,2004,3.1
Suriname,SUR,2006,3.3
Suriname,SUR,2007,3.1
Suriname,SUR,2009,2.6
Suriname,SUR,2010,3.1
Swaziland,SWZ,1960,1.94479
Swaziland,SWZ,1970,3.3747
Swaziland,SWZ,2006,2.1
Swaziland,SWZ,2011,2.1
Sweden,SWE,1960,14.2
Sweden,SWE,1970,15.3
Sweden,SWE,1980,15.1
Sweden,SWE,1985,14.6
Sweden,SWE,1990,12.4
Sweden,SWE,1991,11.9
Sweden,SWE,1992,7.6
Sweden,SWE,1993,7
Sweden,SWE,1994,6.5
Sweden,SWE,1995,4.9
Sweden,SWE,1996,4.4
Sweden,SWE,1997,5.2
Sweden,SWE,1998,3.8
Sweden,SWE,1999,3.7
Sweden,SWE,2000,3.6
Sweden,SWE,2001,3.3
Sweden,SWE,2002,3.1
Sweden,SWE,2003,3.1
Sweden,SWE,2004,3
Sweden,SWE,2005,2.93
Sweden,SWE,2006,2.89
Sweden,SWE,2007,2.86
Sweden,SWE,2008,2.81
Sweden,SWE,2009,2.76
Sweden,SWE,2010,2.73
Sweden,SWE,2011,2.7
Sweden,SWE,2012,2.66
Sweden,SWE,2013,2.59
Sweden,SWE,2014,2.54
Sweden,SWE,2015,2.44
Sweden,SWE,2016,2.34
Sweden,SWE,2017,2.22
Switzerland,CHE,1991,19.9
Switzerland,CHE,2000,6.3
Switzerland,CHE,2001,6
Switzerland,CHE,2002,5.9
Switzerland,CHE,2003,5.8
Switzerland,CHE,2004,5.7
Switzerland,CHE,2005,5.54
Switzerland,CHE,2006,5.39
Switzerland,CHE,2007,5.36
Switzerland,CHE,2008,5.21
Switzerland,CHE,2009,5.1
Switzerland,CHE,2010,4.97
Switzerland,CHE,2011,4.87
Switzerland,CHE,2012,4.79
Switzerland,CHE,2013,4.68
Switzerland,CHE,2014,4.58
Switzerland,CHE,2015,4.58
Switzerland,CHE,2016,4.55
Switzerland,CHE,2017,4.53
Syria,SYR,1960,1.07674
Syria,SYR,1970,0.9934
Syria,SYR,1975,1
Syria,SYR,1980,1.1045
Syria,SYR,1981,1.1458
Syria,SYR,1990,1.0865
Syria,SYR,1996,1.5
Syria,SYR,1998,1.5
Syria,SYR,1999,1.4
Syria,SYR,2000,1.4
Syria,SYR,2001,1.4
Syria,SYR,2002,1.4
Syria,SYR,2003,1.5
Syria,SYR,2004,1.5
Syria,SYR,2005,1.3
Syria,SYR,2006,1.5
Syria,SYR,2007,1.5
Syria,SYR,2008,1.5
Syria,SYR,2009,1.5
Syria,SYR,2010,1.5
Syria,SYR,2011,1.6
Syria,SYR,2012,1.5
Syria,SYR,2013,1.5
Syria,SYR,2014,1.5
Tajikistan,TJK,1985,10.6448
Tajikistan,TJK,1986,10.6449
Tajikistan,TJK,1987,10.6556
Tajikistan,TJK,1988,10.6742
Tajikistan,TJK,1989,10.6298
Tajikistan,TJK,1990,10.6618
Tajikistan,TJK,1991,10.9629
Tajikistan,TJK,1992,11.2423
Tajikistan,TJK,1993,10.6812
Tajikistan,TJK,1994,8.9413
Tajikistan,TJK,1995,8.2
Tajikistan,TJK,1996,7.47
Tajikistan,TJK,1997,7.22
Tajikistan,TJK,1998,6.91
Tajikistan,TJK,1999,6.8
Tajikistan,TJK,2000,6.5
Tajikistan,TJK,2001,6.4
Tajikistan,TJK,2002,6.3
Tajikistan,TJK,2003,6.1
Tajikistan,TJK,2004,6
Tajikistan,TJK,2005,5.9
Tajikistan,TJK,2006,6.1
Tajikistan,TJK,2007,5.4
Tajikistan,TJK,2008,5.3
Tajikistan,TJK,2009,5.2
Tajikistan,TJK,2010,5
Tajikistan,TJK,2011,4.9
Tajikistan,TJK,2012,4.8
Tajikistan,TJK,2013,4.8
Tanzania,TZA,1960,1.49045
Tanzania,TZA,1976,1.4313
Tanzania,TZA,1978,1.4372
Tanzania,TZA,1980,1.3975
Tanzania,TZA,1982,1.3658
Tanzania,TZA,1984,1.3031
Tanzania,TZA,1988,1.0904
Tanzania,TZA,1990,1.0246
Tanzania,TZA,1992,0.8903
Tanzania,TZA,2006,1.1
Tanzania,TZA,2010,0.7
Thailand,THA,1960,0.74003
Thailand,THA,1970,1.1373
Thailand,THA,1975,1.1119
Thailand,THA,1980,1.5351
Thailand,THA,1990,1.6326
Thailand,THA,1991,1.6613
Thailand,THA,1992,1.7067
Thailand,THA,1995,1.99
Thailand,THA,1999,2.2
Thailand,THA,2000,2.2
Thailand,THA,2002,2.2
Thailand,THA,2005,2.1
Thailand,THA,2010,2.1
Timor,TLS,2009,5.9
Timor,TLS,2010,5.9
Togo,TGO,1960,1.26509
Togo,TGO,1970,1.5333
Togo,TGO,1975,1.4399
Togo,TGO,1990,1.5111
Togo,TGO,2005,0.9
Togo,TGO,2011,0.7
Tonga,TON,1960,2.5
Tonga,TON,1970,2.593
Tonga,TON,1980,3.4468
Tonga,TON,1981,3.5394
Tonga,TON,2001,3.2
Tonga,TON,2004,2.4
Tonga,TON,2008,2.4
Tonga,TON,2010,2.6
Trinidad_and_Tobago,TTO,1960,5.58956
Trinidad_and_Tobago,TTO,1970,4.9434
Trinidad_and_Tobago,TTO,1975,4.9852
Trinidad_and_Tobago,TTO,1986,5.0373
Trinidad_and_Tobago,TTO,1990,4
Trinidad_and_Tobago,TTO,1993,3.2426
Trinidad_and_Tobago,TTO,1995,3.8
Trinidad_and_Tobago,TTO,1996,5.11
Trinidad_and_Tobago,TTO,2000,3.3
Trinidad_and_Tobago,TTO,2001,3.4
Trinidad_and_Tobago,TTO,2003,3.3
Trinidad_and_Tobago,TTO,2005,2.6
Trinidad_and_Tobago,TTO,2006,2.7
Trinidad_and_Tobago,TTO,2007,2.7
Trinidad_and_Tobago,TTO,2008,2.5
Trinidad_and_Tobago,TTO,2009,2.6
Trinidad_and_Tobago,TTO,2010,2.1
Trinidad_and_Tobago,TTO,2012,2.7
Trinidad_and_Tobago,TTO,2013,2.7
Trinidad_and_Tobago,TTO,2014,3
Tunisia,TUN,1960,2.46766
Tunisia,TUN,1970,2.4443
Tunisia,TUN,1975,2.5
Tunisia,TUN,1980,2.1258
Tunisia,TUN,1989,1.9657
Tunisia,TUN,1990,1.9167
Tunisia,TUN,1991,2.0123
Tunisia,TUN,1992,2.8573
Tunisia,TUN,1994,1.7615
Tunisia,TUN,1996,2
Tunisia,TUN,1997,1.7
Tunisia,TUN,2000,1.7
Tunisia,TUN,2001,1.7
Tunisia,TUN,2002,1.7
Tunisia,TUN,2003,1.7
Tunisia,TUN,2004,2.1
Tunisia,TUN,2005,1.8
Tunisia,TUN,2006,2
Tunisia,TUN,2007,1.8
Tunisia,TUN,2008,2
Tunisia,TUN,2009,2.1
Tunisia,TUN,2010,2.1
Tunisia,TUN,2011,2.1
Tunisia,TUN,2012,2.1
Tunisia,TUN,2013,2.1
Tunisia,TUN,2014,2.2
Tunisia,TUN,2015,2.3
Turkey,TUR,1960,1.7
Turkey,TUR,1965,1.8
Turkey,TUR,1970,2
Turkey,TUR,1975,2
Turkey,TUR,1980,2.2
Turkey,TUR,1985,2.1
Turkey,TUR,1986,2.1
Turkey,TUR,1987,2.1
Turkey,TUR,1988,2.1
Turkey,TUR,1989,2.1
Turkey,TUR,1990,2.4
Turkey,TUR,1991,2.4
Turkey,TUR,1992,2.4
Turkey,TUR,1993,2.5
Turkey,TUR,1994,2.5
Turkey,TUR,1995,2.5
Turkey,TUR,1996,2.5
Turkey,TUR,1997,2.5
Turkey,TUR,1998,2.5
Turkey,TUR,1999,2.6
Turkey,TUR,2000,2.1
Turkey,TUR,2001,2.2
Turkey,TUR,2002,2.3
Turkey,TUR,2003,2.2
Turkey,TUR,2004,2.2
Turkey,TUR,2005,2.5
Turkey,TUR,2006,2.52
Turkey,TUR,2007,2.54
Turkey,TUR,2008,2.58
Turkey,TUR,2009,2.62
Turkey,TUR,2010,2.74
Turkey,TUR,2011,2.62
Turkey,TUR,2012,2.66
Turkey,TUR,2013,2.65
Turkey,TUR,2014,2.68
Turkey,TUR,2015,2.68
Turkey,TUR,2016,2.75
Turkey,TUR,2017,2.81
Turkmenistan,TKM,1980,10.4605
Turkmenistan,TKM,1985,10.668
Turkmenistan,TKM,1986,11.1222
Turkmenistan,TKM,1987,11.105
Turkmenistan,TKM,1988,11.1293
